Timestamp,Ticker,Weighted_Score,Polarized_Score,Articles_Count
2026-06-14 03:58:57,ITC.NS,0.67,1.0,3
2026-06-14 03:59:00,SBIN.NS,0.0,0.0,1
2026-06-14 03:59:07,LT.NS,0.4,0.5,5
2026-06-14 03:59:17,TMCV.NS,0.6,1.0,5
2026-06-14 03:59:26,TITAN.NS,-0.25,-0.33,4
2026-06-14 03:59:36,NTPC.NS,0.8,1.0,5
2026-06-14 03:59:39,ONGC.NS,0.4,1.0,5
2026-06-14 03:59:46,WIPRO.NS,0.0,0.0,5
2026-06-14 04:00:02,GRASIM.NS,0.8,1.0,5
2026-06-14 04:00:06,TECHM.NS,0.4,1.0,5
2026-06-14 04:00:12,RECLTD.NS,0.0,0.0,1
2026-06-14 04:00:15,PFC.NS,0.67,1.0,3
2026-06-14 04:00:28,BHEL.NS,0.5,1.0,4
2026-06-14 04:00:31,TRENT.NS,0.5,1.0,2
2026-06-14 04:00:38,VOLTAS.NS,0.0,0.0,4
2026-06-14 04:00:41,LUPIN.NS,0.8,1.0,5
2026-06-14 04:00:45,AUBANK.NS,1.0,1.0,1
2026-06-14 04:01:07,SAIL.NS,0.4,1.0,5
2026-06-14 04:01:14,SUZLON.NS,0.2,1.0,5
2026-06-14 04:01:17,RVNL.NS,0.75,1.0,4
2026-06-14 04:01:21,IRFC.NS,1.0,1.0,4
2026-06-14 04:01:24,NHPC.NS,0.6,1.0,5
2026-06-14 04:01:28,SJVN.NS,0.75,1.0,4
2026-06-14 04:01:31,NBCC.NS,0.6,1.0,5
2026-06-14 04:01:54,RITES.NS,1.0,1.0,4
2026-06-14 04:02:00,IRCON.NS,0.5,1.0,2
2026-06-14 04:02:04,RADICO.NS,0.2,0.33,5
2026-06-14 04:02:13,IDEA.NS,0.0,0.0,5
2026-06-14 04:02:20,JIOFIN.NS,0.4,1.0,5
2026-06-14 04:02:30,AAPL,-0.05,-0.14,20
2026-06-14 04:02:35,MSFT,0.05,0.14,20
2026-06-14 04:02:39,GOOGL,0.0,0.0,20
2026-06-14 04:02:43,TSLA,0.3,1.0,20
2026-06-14 04:02:47,NVDA,-0.1,-0.33,20
2026-06-14 06:08:45,TCS.NS,0.33,0.33,3
2026-06-14 06:08:54,INFY.NS,0.8,1.0,5
2026-06-14 06:08:58,ITC.NS,0.67,1.0,3
2026-06-14 06:09:01,SBIN.NS,0.0,0.0,1
2026-06-14 06:09:08,LT.NS,0.4,0.5,5
2026-06-14 06:09:17,TMCV.NS,0.6,1.0,5
2026-06-14 06:09:27,TITAN.NS,-0.25,-0.33,4
2026-06-14 06:09:37,NTPC.NS,0.8,1.0,5
2026-06-14 06:09:40,ONGC.NS,0.4,1.0,5
2026-06-14 06:09:47,WIPRO.NS,0.0,0.0,5
2026-06-14 06:10:03,GRASIM.NS,0.8,1.0,5
2026-06-14 06:10:06,TECHM.NS,0.4,1.0,5
2026-06-14 06:10:12,RECLTD.NS,0.0,0.0,1
2026-06-14 06:10:16,PFC.NS,0.67,1.0,3
2026-06-14 06:10:29,BHEL.NS,0.5,1.0,4
2026-06-14 06:10:32,TRENT.NS,0.5,1.0,2
2026-06-14 06:10:38,VOLTAS.NS,0.0,0.0,4
2026-06-14 06:10:42,LUPIN.NS,0.8,1.0,5
2026-06-14 06:10:45,AUBANK.NS,1.0,1.0,1
2026-06-14 06:11:07,SAIL.NS,0.4,1.0,5
2026-06-14 06:11:14,SUZLON.NS,0.2,1.0,5
2026-06-14 06:11:17,RVNL.NS,0.75,1.0,4
2026-06-14 06:11:21,IRFC.NS,1.0,1.0,4
2026-06-14 06:11:24,NHPC.NS,0.6,1.0,5
2026-06-14 06:11:28,SJVN.NS,0.75,1.0,4
2026-06-14 06:11:31,NBCC.NS,0.6,1.0,5
2026-06-14 06:11:54,RITES.NS,1.0,1.0,4
2026-06-14 06:12:00,IRCON.NS,0.5,1.0,2
2026-06-14 06:12:04,RADICO.NS,0.2,0.33,5
2026-06-14 06:12:13,IDEA.NS,0.0,0.0,5
2026-06-14 06:12:20,JIOFIN.NS,0.4,1.0,5
2026-06-14 06:12:30,AAPL,-0.05,-0.14,20
2026-06-14 06:12:35,MSFT,0.0,0.0,20
2026-06-14 06:12:39,GOOGL,-0.05,-0.11,20
2026-06-14 06:12:43,TSLA,0.3,1.0,20
2026-06-14 06:12:47,NVDA,-0.1,-0.33,20
2026-06-14 06:12:51,^NSEI,0.25,1.0,4
2026-06-14 06:12:55,^GSPC,0.05,0.14,20
2026-06-14 06:12:59,^IXIC,-0.3,-0.6,20
2026-06-14 06:13:03,USO,-0.86,-1.0,7
2026-06-15 15:46:18,TCS.NS,-1.0,-1.0,2
2026-06-15 15:46:28,INFY.NS,-1.0,-1.0,1
2026-06-15 15:46:32,ITC.NS,0.67,1.0,3
2026-06-15 15:46:35,SBIN.NS,0.4,1.0,5
2026-06-15 15:46:42,LT.NS,0.4,0.5,5
2026-06-15 15:46:52,TMCV.NS,0.6,1.0,5
2026-06-15 15:47:02,TITAN.NS,-0.25,-0.33,4
2026-06-15 15:47:13,NTPC.NS,0.8,1.0,5
2026-06-15 15:47:16,ONGC.NS,0.4,1.0,5
2026-06-15 15:47:23,WIPRO.NS,-1.0,-1.0,1
2026-06-15 15:47:40,GRASIM.NS,0.8,1.0,5
2026-06-15 15:47:43,TECHM.NS,0.4,1.0,5
2026-06-15 15:47:50,RECLTD.NS,0.0,0.0,1
2026-06-15 15:47:54,PFC.NS,0.67,1.0,3
2026-06-15 15:48:07,BHEL.NS,0.5,1.0,4
2026-06-15 15:48:10,TRENT.NS,0.5,1.0,2
2026-06-15 15:48:17,VOLTAS.NS,0.0,0.0,4
2026-06-15 15:48:21,LUPIN.NS,0.8,1.0,5
2026-06-15 15:48:25,AUBANK.NS,0.8,1.0,5
2026-06-15 15:48:48,SAIL.NS,0.4,1.0,5
2026-06-15 15:48:55,SUZLON.NS,0.2,1.0,5
2026-06-15 15:48:59,RVNL.NS,0.75,1.0,4
2026-06-15 15:49:03,IRFC.NS,1.0,1.0,4
2026-06-15 15:49:06,NHPC.NS,0.6,1.0,5
2026-06-15 15:49:10,SJVN.NS,0.75,1.0,4
2026-06-15 15:49:13,NBCC.NS,0.6,1.0,5
2026-06-15 15:49:37,RITES.NS,1.0,1.0,4
2026-06-15 15:49:44,IRCON.NS,0.5,1.0,2
2026-06-15 15:49:47,RADICO.NS,0.2,0.33,5
2026-06-15 15:49:58,IDEA.NS,0.0,0.0,5
2026-06-15 15:50:04,JIOFIN.NS,0.4,1.0,5
2026-06-15 15:50:15,AAPL,0.15,0.6,20
2026-06-15 15:50:20,MSFT,0.05,0.09,20
2026-06-15 15:50:24,GOOGL,0.1,0.33,20
2026-06-15 15:50:29,TSLA,0.2,0.4,20
2026-06-15 15:50:34,NVDA,0.15,0.33,20
2026-06-15 15:50:37,^NSEI,0.25,1.0,4
2026-06-15 15:50:42,^GSPC,0.05,0.09,20
2026-06-15 15:50:46,^IXIC,0.25,0.29,20
2026-06-15 15:50:50,USO,-0.2,-0.2,5
2026-06-15 18:54:27,TCS.NS,-1.0,-1.0,2
2026-06-15 18:54:37,INFY.NS,-1.0,-1.0,1
2026-06-15 18:54:41,ITC.NS,0.67,1.0,3
2026-06-15 18:54:44,SBIN.NS,0.4,1.0,5
2026-06-15 18:54:51,LT.NS,0.4,0.5,5
2026-06-15 18:55:01,TMCV.NS,0.6,1.0,5
2026-06-15 18:55:10,TITAN.NS,-0.25,-0.33,4
2026-06-15 18:55:20,NTPC.NS,0.8,1.0,5
2026-06-15 18:55:24,ONGC.NS,0.4,1.0,5
2026-06-15 18:55:30,WIPRO.NS,-0.5,-1.0,2
2026-06-15 18:55:47,GRASIM.NS,0.8,1.0,5
2026-06-15 18:55:50,TECHM.NS,0.4,1.0,5
2026-06-15 18:55:57,RECLTD.NS,0.0,0.0,1
2026-06-15 18:56:00,PFC.NS,0.67,1.0,3
2026-06-15 18:56:13,BHEL.NS,0.5,1.0,4
2026-06-15 18:56:16,TRENT.NS,0.5,1.0,2
2026-06-15 18:56:23,VOLTAS.NS,0.0,0.0,4
2026-06-15 18:56:26,LUPIN.NS,0.8,1.0,5
2026-06-15 18:56:30,AUBANK.NS,0.8,1.0,5
2026-06-15 18:56:52,SAIL.NS,0.4,1.0,5
2026-06-15 18:56:59,SUZLON.NS,0.2,1.0,5
2026-06-15 18:57:03,RVNL.NS,0.75,1.0,4
2026-06-15 18:57:06,IRFC.NS,1.0,1.0,4
2026-06-15 18:57:10,NHPC.NS,0.6,1.0,5
2026-06-15 18:57:13,SJVN.NS,0.75,1.0,4
2026-06-15 18:57:17,NBCC.NS,0.6,1.0,5
2026-06-15 18:57:39,RITES.NS,1.0,1.0,4
2026-06-15 18:57:46,IRCON.NS,0.5,1.0,2
2026-06-15 18:57:49,RADICO.NS,0.2,0.33,5
2026-06-15 18:57:59,IDEA.NS,0.0,0.0,5
2026-06-15 18:58:06,JIOFIN.NS,0.4,1.0,5
2026-06-15 18:58:16,AAPL,0.15,0.6,20
2026-06-15 18:58:21,MSFT,-0.25,-0.56,20
2026-06-15 18:58:25,GOOGL,0.1,0.5,20
2026-06-15 18:58:29,TSLA,0.2,0.5,20
2026-06-15 18:58:33,NVDA,0.2,0.5,20
2026-06-15 18:58:37,^NSEI,0.25,1.0,4
2026-06-15 18:58:41,^GSPC,0.15,0.27,20
2026-06-15 18:58:45,^IXIC,0.2,0.22,20
2026-06-15 18:58:49,USO,-0.2,-0.2,5
2026-06-16 04:47:32,TCS.NS,-1.0,-1.0,1
2026-06-16 04:47:42,INFY.NS,-1.0,-1.0,1
2026-06-16 04:47:46,ITC.NS,0.67,1.0,3
2026-06-16 04:47:49,SBIN.NS,0.4,1.0,5
2026-06-16 04:47:56,LT.NS,0.4,0.5,5
2026-06-16 04:48:06,TMCV.NS,0.6,1.0,5
2026-06-16 04:48:16,TITAN.NS,-0.25,-0.33,4
2026-06-16 04:48:26,NTPC.NS,0.8,1.0,5
2026-06-16 04:48:30,ONGC.NS,0.4,1.0,5
2026-06-16 04:48:37,WIPRO.NS,-0.5,-1.0,2
2026-06-16 04:48:53,GRASIM.NS,0.8,1.0,5
2026-06-16 04:48:57,TECHM.NS,0.4,1.0,5
2026-06-16 04:49:03,RECLTD.NS,0.0,0.0,1
2026-06-16 04:49:07,PFC.NS,0.67,1.0,3
2026-06-16 04:49:20,BHEL.NS,0.5,1.0,4
2026-06-16 04:49:23,TRENT.NS,0.5,1.0,2
2026-06-16 04:49:30,VOLTAS.NS,0.0,0.0,4
2026-06-16 04:49:34,LUPIN.NS,0.8,1.0,5
2026-06-16 04:49:37,AUBANK.NS,0.8,1.0,5
2026-06-16 04:50:00,SAIL.NS,0.4,1.0,5
2026-06-16 04:50:07,SUZLON.NS,0.2,1.0,5
2026-06-16 04:50:11,RVNL.NS,0.75,1.0,4
2026-06-16 04:50:15,IRFC.NS,1.0,1.0,4
2026-06-16 04:50:18,NHPC.NS,0.6,1.0,5
2026-06-16 04:50:22,SJVN.NS,0.75,1.0,4
2026-06-16 04:50:25,NBCC.NS,0.6,1.0,5
2026-06-16 04:50:49,RITES.NS,1.0,1.0,4
2026-06-16 04:50:55,IRCON.NS,0.5,1.0,2
2026-06-16 04:50:59,RADICO.NS,0.2,0.33,5
2026-06-16 04:51:09,IDEA.NS,0.0,0.0,5
2026-06-16 04:51:16,JIOFIN.NS,0.4,1.0,5
2026-06-16 04:51:26,AAPL,0.0,0.0,20
2026-06-16 04:51:31,MSFT,-0.3,-0.6,20
2026-06-16 04:51:35,GOOGL,0.15,0.43,20
2026-06-16 04:51:39,TSLA,0.05,0.2,20
2026-06-16 04:51:44,NVDA,0.35,0.64,20
2026-06-16 04:51:47,^NSEI,0.25,1.0,4
2026-06-16 04:51:52,^GSPC,0.1,0.33,20
2026-06-16 04:51:56,^IXIC,-0.05,-0.11,20
2026-06-16 04:51:59,USO,-0.33,-0.33,6
2026-06-16 18:47:02,TCS.NS,-1.0,-1.0,2
2026-06-16 18:47:12,INFY.NS,-0.33,-0.33,3
2026-06-16 18:47:15,ITC.NS,0.67,1.0,3
2026-06-16 18:47:18,SBIN.NS,0.4,1.0,5
2026-06-16 18:47:25,LT.NS,0.4,0.5,5
2026-06-16 18:47:35,TMCV.NS,0.6,1.0,5
2026-06-16 18:47:45,TITAN.NS,-0.25,-0.33,4
2026-06-16 18:47:55,NTPC.NS,0.8,1.0,5
2026-06-16 18:47:58,ONGC.NS,0.4,1.0,5
2026-06-16 18:48:05,WIPRO.NS,-0.33,-1.0,3
2026-06-16 18:48:20,GRASIM.NS,0.0,0.0,1
2026-06-16 18:48:24,TECHM.NS,0.4,1.0,5
2026-06-16 18:48:30,RECLTD.NS,0.0,0.0,1
2026-06-16 18:48:34,PFC.NS,0.67,1.0,3
2026-06-16 18:48:47,BHEL.NS,0.5,1.0,4
2026-06-16 18:48:50,TRENT.NS,0.5,1.0,2
2026-06-16 18:48:56,VOLTAS.NS,0.0,0.0,4
2026-06-16 18:49:00,LUPIN.NS,0.8,1.0,5
2026-06-16 18:49:03,AUBANK.NS,0.8,1.0,5
2026-06-16 18:49:26,SAIL.NS,0.4,1.0,5
2026-06-16 18:49:32,SUZLON.NS,0.2,1.0,5
2026-06-16 18:49:36,RVNL.NS,0.75,1.0,4
2026-06-16 18:49:39,IRFC.NS,1.0,1.0,4
2026-06-16 18:49:43,NHPC.NS,0.6,1.0,5
2026-06-16 18:49:46,SJVN.NS,0.75,1.0,4
2026-06-16 18:49:50,NBCC.NS,0.6,1.0,5
2026-06-16 18:50:12,RITES.NS,1.0,1.0,4
2026-06-16 18:50:19,IRCON.NS,0.5,1.0,2
2026-06-16 18:50:22,RADICO.NS,0.2,0.33,5
2026-06-16 18:50:32,IDEA.NS,0.0,0.0,5
2026-06-16 18:50:39,JIOFIN.NS,0.4,1.0,5
2026-06-16 18:50:49,AAPL,0.2,0.4,20
2026-06-16 18:50:53,MSFT,0.2,0.4,20
2026-06-16 18:50:58,GOOGL,0.25,0.56,20
2026-06-16 18:51:02,TSLA,0.2,1.0,20
2026-06-16 18:51:06,NVDA,-0.15,-0.6,20
2026-06-16 18:51:09,^NSEI,0.25,1.0,4
2026-06-16 18:51:14,^GSPC,-0.3,-0.6,20
2026-06-16 18:51:18,^IXIC,-0.3,-0.5,20
2026-06-16 18:51:22,USO,-0.5,-0.5,12
2026-06-17 14:40:05,TCS.NS,-1.0,-1.0,1
2026-06-17 14:40:14,INFY.NS,0.0,0.0,2
2026-06-17 14:40:18,ITC.NS,0.67,1.0,3
2026-06-17 14:40:21,SBIN.NS,0.4,1.0,5
2026-06-17 14:40:28,LT.NS,0.4,0.5,5
2026-06-17 14:40:37,TMCV.NS,0.6,1.0,5
2026-06-17 14:40:47,TITAN.NS,-0.25,-0.33,4
2026-06-17 14:40:57,NTPC.NS,0.8,1.0,5
2026-06-17 14:41:00,ONGC.NS,1.0,1.0,1
2026-06-17 14:41:07,WIPRO.NS,0.33,1.0,3
2026-06-17 14:41:23,GRASIM.NS,0.0,0.0,1
2026-06-17 14:41:26,TECHM.NS,0.4,1.0,5
2026-06-17 14:41:33,RECLTD.NS,0.0,0.0,1
2026-06-17 14:41:36,PFC.NS,0.67,1.0,3
2026-06-17 14:41:49,BHEL.NS,0.5,1.0,4
2026-06-17 14:41:53,TRENT.NS,0.5,1.0,2
2026-06-17 14:41:59,VOLTAS.NS,0.0,0.0,4
2026-06-17 14:42:03,LUPIN.NS,0.8,1.0,5
2026-06-17 14:42:07,AUBANK.NS,0.8,1.0,5
2026-06-17 14:42:29,SAIL.NS,0.4,1.0,5
2026-06-17 14:42:36,SUZLON.NS,0.2,1.0,5
2026-06-17 14:42:39,RVNL.NS,0.75,1.0,4
2026-06-17 14:42:43,IRFC.NS,1.0,1.0,4
2026-06-17 14:42:46,NHPC.NS,0.6,1.0,5
2026-06-17 14:42:49,SJVN.NS,0.75,1.0,4
2026-06-17 14:42:53,NBCC.NS,0.6,1.0,5
2026-06-17 14:43:15,RITES.NS,1.0,1.0,4
2026-06-17 14:43:22,IRCON.NS,0.5,1.0,2
2026-06-17 14:43:25,RADICO.NS,0.2,0.33,5
2026-06-17 14:43:35,IDEA.NS,0.0,0.0,5
2026-06-17 14:43:42,JIOFIN.NS,0.4,1.0,5
2026-06-17 14:43:52,AAPL,0.0,0.0,20
2026-06-17 14:43:57,MSFT,0.2,0.4,20
2026-06-17 14:44:01,GOOGL,0.15,0.33,20
2026-06-17 14:44:05,TSLA,0.05,0.11,20
2026-06-17 14:44:09,NVDA,0.25,0.71,20
2026-06-17 14:44:13,^NSEI,0.25,1.0,4
2026-06-17 14:44:17,^GSPC,-0.1,-0.25,20
2026-06-17 14:44:21,^IXIC,0.1,0.2,20
2026-06-17 14:44:25,USO,-0.45,-0.56,11
2026-06-18 14:27:54,TCS.NS,-0.2,-0.2,5
2026-06-18 14:28:04,INFY.NS,-0.5,-1.0,4
2026-06-18 14:28:08,ITC.NS,0.67,1.0,3
2026-06-18 14:28:11,SBIN.NS,0.4,1.0,5
2026-06-18 14:28:18,LT.NS,0.4,0.5,5
2026-06-18 14:28:28,TMCV.NS,1.0,1.0,1
2026-06-18 14:28:38,TITAN.NS,-0.25,-0.33,4
2026-06-18 14:28:49,NTPC.NS,0.8,1.0,5
2026-06-18 14:28:55,ONGC.NS,1.0,1.0,1
2026-06-18 14:29:01,WIPRO.NS,0.5,1.0,6
2026-06-18 14:29:18,GRASIM.NS,0.0,0.0,1
2026-06-18 14:29:21,TECHM.NS,1.0,1.0,1
2026-06-18 14:29:28,RECLTD.NS,0.0,0.0,1
2026-06-18 14:29:31,PFC.NS,0.67,1.0,3
2026-06-18 14:29:44,BHEL.NS,0.5,1.0,4
2026-06-18 14:29:47,TRENT.NS,0.5,1.0,2
2026-06-18 14:29:54,VOLTAS.NS,0.0,0.0,4
2026-06-18 14:29:58,LUPIN.NS,0.8,1.0,5
2026-06-18 14:30:02,AUBANK.NS,0.8,1.0,5
2026-06-18 14:30:25,SAIL.NS,0.4,1.0,5
2026-06-18 14:30:32,SUZLON.NS,0.2,1.0,5
2026-06-18 14:30:35,RVNL.NS,0.75,1.0,4
2026-06-18 14:30:39,IRFC.NS,1.0,1.0,4
2026-06-18 14:30:43,NHPC.NS,0.6,1.0,5
2026-06-18 14:30:46,SJVN.NS,0.75,1.0,4
2026-06-18 14:30:50,NBCC.NS,0.6,1.0,5
2026-06-18 14:31:13,RITES.NS,1.0,1.0,4
2026-06-18 14:31:20,IRCON.NS,0.5,1.0,2
2026-06-18 14:31:24,RADICO.NS,0.2,0.33,5
2026-06-18 14:31:34,IDEA.NS,0.0,0.0,5
2026-06-18 14:31:41,JIOFIN.NS,0.4,1.0,5
2026-06-18 14:31:52,AAPL,0.1,0.12,20
2026-06-18 14:31:56,MSFT,-0.1,-0.2,20
2026-06-18 14:32:00,GOOGL,-0.1,-0.2,20
2026-06-18 14:32:04,TSLA,0.15,0.33,20
2026-06-18 14:32:09,NVDA,0.3,0.5,20
2026-06-18 14:32:12,^NSEI,0.25,1.0,4
2026-06-18 14:32:16,^GSPC,-0.05,-1.0,20
2026-06-18 14:32:20,^IXIC,0.0,0.0,20
2026-06-18 14:32:24,USO,0.09,0.11,11
2026-06-19 14:25:16,TCS.NS,-1.0,-1.0,1
2026-06-19 14:25:26,INFY.NS,-0.6,-1.0,5
2026-06-19 14:25:29,ITC.NS,0.67,1.0,3
2026-06-19 14:25:33,SBIN.NS,0.4,1.0,5
2026-06-19 14:25:40,LT.NS,0.4,0.5,5
2026-06-19 14:25:49,TMCV.NS,1.0,1.0,1
2026-06-19 14:25:59,TITAN.NS,-0.25,-0.33,4
2026-06-19 14:26:09,NTPC.NS,0.8,1.0,5
2026-06-19 14:26:12,ONGC.NS,0.4,1.0,5
2026-06-19 14:26:19,WIPRO.NS,0.4,1.0,5
2026-06-19 14:26:35,GRASIM.NS,0.6,1.0,5
2026-06-19 14:26:39,TECHM.NS,1.0,1.0,1
2026-06-19 14:26:45,RECLTD.NS,0.0,0.0,1
2026-06-19 14:26:48,PFC.NS,0.67,1.0,3
2026-06-19 14:27:01,BHEL.NS,0.5,1.0,4
2026-06-19 14:27:05,TRENT.NS,0.5,1.0,2
2026-06-19 14:27:11,VOLTAS.NS,0.0,0.0,4
2026-06-19 14:27:15,LUPIN.NS,0.8,1.0,5
2026-06-19 14:27:18,AUBANK.NS,0.8,1.0,5
2026-06-19 14:27:41,SAIL.NS,0.4,1.0,5
2026-06-19 14:27:48,SUZLON.NS,0.2,1.0,5
2026-06-19 14:27:51,RVNL.NS,0.75,1.0,4
2026-06-19 14:27:54,IRFC.NS,1.0,1.0,4
2026-06-19 14:27:58,NHPC.NS,0.6,1.0,5
2026-06-19 14:28:01,SJVN.NS,0.75,1.0,4
2026-06-19 14:28:05,NBCC.NS,0.6,1.0,5
2026-06-19 14:28:27,RITES.NS,1.0,1.0,4
2026-06-19 14:28:34,IRCON.NS,0.5,1.0,2
2026-06-19 14:28:37,RADICO.NS,0.2,0.33,5
2026-06-19 14:28:47,IDEA.NS,0.0,0.0,5
2026-06-19 14:28:54,JIOFIN.NS,0.4,1.0,5
2026-06-19 14:29:04,AAPL,-0.1,-0.25,20
2026-06-19 14:29:08,MSFT,0.0,0.0,20
2026-06-19 14:29:13,GOOGL,-0.05,-0.11,20
2026-06-19 14:29:17,TSLA,-0.05,-0.11,20
2026-06-19 14:29:21,NVDA,-0.25,-0.71,20
2026-06-19 14:29:25,^NSEI,0.25,1.0,4
2026-06-19 14:29:29,^GSPC,-0.15,-1.0,20
2026-06-19 14:29:33,^IXIC,-0.2,-0.4,20
2026-06-19 14:29:37,USO,0.0,0.0,7
2026-06-20 11:06:38,TCS.NS,-1.0,-1.0,1
2026-06-20 11:06:48,INFY.NS,-1.0,-1.0,3
2026-06-20 11:06:52,ITC.NS,0.67,1.0,3
2026-06-20 11:06:55,SBIN.NS,0.4,1.0,5
2026-06-20 11:07:02,LT.NS,0.4,0.5,5
2026-06-20 11:07:13,TMCV.NS,0.8,1.0,5
2026-06-20 11:07:23,TITAN.NS,-0.25,-0.33,4
2026-06-20 11:07:33,NTPC.NS,0.8,1.0,5
2026-06-20 11:07:37,ONGC.NS,0.4,1.0,5
2026-06-20 11:07:43,WIPRO.NS,1.0,1.0,1
2026-06-20 11:08:00,GRASIM.NS,0.6,1.0,5
2026-06-20 11:08:04,TECHM.NS,1.0,1.0,1
2026-06-20 11:08:10,RECLTD.NS,0.0,0.0,1
2026-06-20 11:08:14,PFC.NS,0.67,1.0,3
2026-06-20 11:08:27,BHEL.NS,0.5,1.0,4
2026-06-20 11:08:31,TRENT.NS,0.5,1.0,2
2026-06-20 11:08:38,VOLTAS.NS,0.0,0.0,4
2026-06-20 11:08:41,LUPIN.NS,0.8,1.0,5
2026-06-20 11:08:45,AUBANK.NS,0.8,1.0,5
2026-06-20 11:09:08,SAIL.NS,0.4,1.0,5
2026-06-20 11:09:15,SUZLON.NS,0.2,1.0,5
2026-06-20 11:09:19,RVNL.NS,0.75,1.0,4
2026-06-20 11:09:22,IRFC.NS,1.0,1.0,4
